index,entity,img,name,norm_name,folder_name
165,http://dbpedia.org/resource/Mahmoud_Pak_Niat,http://commons.wikimedia.org/wiki/Special:FilePath/Mahmoud_Pak_Niat_in_Shahrzad_Series_closing_ceremony.jpg?width=300,Mahmoud Pak Niat,Mahmoud Pak Niat,Mahmoud Pak Niat
166,http://dbpedia.org/resource/Mahnaz_Afshar,http://commons.wikimedia.org/wiki/Special:FilePath/Mahnaz_Afshar_-_fajr_festival.jpg?width=300,Mahnaz Afshar,Mahnaz Afshar,Mahnaz Afshar
167,http://dbpedia.org/resource/Mahtab_Keramati,http://commons.wikimedia.org/wiki/Special:FilePath/Mahtab_Keramati.jpg?width=300,Mahtab Keramati,Mahtab Keramati,Mahtab Keramati
168,http://dbpedia.org/resource/Mahulena_Bočanová,http://commons.wikimedia.org/wiki/Special:FilePath/Mahulena_Bočanová_2012.JPG?width=300,Mahulena Bočanová,Mahulena Bočanová,Mahulena Bočanová
169,http://dbpedia.org/resource/Maiko_Itō,"http://commons.wikimedia.org/wiki/Special:FilePath/Itō_Maiko,_Japanese_actress.jpg?width=300",Ito Maiko,Maiko Itō,Maiko Itō
170,http://dbpedia.org/resource/Maiko_Itō,"http://commons.wikimedia.org/wiki/Special:FilePath/Itō_Maiko,_Japanese_actress.jpg?width=300",Maiko Itō,Maiko Itō,Maiko Itō
171,http://dbpedia.org/resource/Maite_Orsini,http://commons.wikimedia.org/wiki/Special:FilePath/Maite_Dolores.jpg?width=300,Maite Orsini,Maite Orsini,Maite Orsini
172,http://dbpedia.org/resource/Maja_Ostaszewska,http://commons.wikimedia.org/wiki/Special:FilePath/Maja_Ostaszewska.jpg?width=300,Maja Ostaszewska,Maja Ostaszewska,Maja Ostaszewska
173,http://dbpedia.org/resource/Maja_Salvador,http://commons.wikimedia.org/wiki/Special:FilePath/Maja_Salvador.jpg?width=300,Maja Salvador,Maja Salvador,Maja Salvador
174,http://dbpedia.org/resource/Majid_Beheshti,http://commons.wikimedia.org/wiki/Special:FilePath/مجید_بهشتی_پشت_صحنه_بافته_های_رنج.jpg?width=300,Majid Beheshti,Majid Beheshti,Majid Beheshti
175,http://dbpedia.org/resource/Makarand_Anaspure,http://commons.wikimedia.org/wiki/Special:FilePath/Makarand_Anaspure.jpg?width=300,Makarand Madhukar Anaspure,Makarand Anaspure,Makarand Anaspure
176,http://dbpedia.org/resource/Makarand_Deshpande,http://commons.wikimedia.org/wiki/Special:FilePath/Makarand_Deshpande.jpg?width=300,Makarand Deshpande,Makarand Deshpande,Makarand Deshpande
177,http://dbpedia.org/resource/Makarand_Deshpande,http://commons.wikimedia.org/wiki/Special:FilePath/Makarand_Deshpande.jpg?width=300,Makrand Deshpande,Makarand Deshpande,Makarand Deshpande
178,http://dbpedia.org/resource/Tembi_Locke,http://commons.wikimedia.org/wiki/Special:FilePath/TembiOriginals_400x600.jpg?width=300,Tembi Locke,Tembi Locke,Tembi Locke
179,http://dbpedia.org/resource/Miyuki_Hatoyama,http://commons.wikimedia.org/wiki/Special:FilePath/Miyuki_Hatoyama.jpg?width=300,Miyuki Hatoyama,Miyuki Hatoyama,Miyuki Hatoyama
180,http://dbpedia.org/resource/Moa_Gammel,http://commons.wikimedia.org/wiki/Special:FilePath/Moa_Gammel.jpg?width=300,Moa Gammel,Moa Gammel,Moa Gammel
181,http://dbpedia.org/resource/Mohammad-Reza_Sharifinia,http://commons.wikimedia.org/wiki/Special:FilePath/Sharifiniya_(cropped).jpg?width=300,Mohammad-Reza Sharifinia,Mohammad-Reza Sharifinia,Mohammad-Reza Sharifinia
182,http://dbpedia.org/resource/Mohammad_Al-Ali,http://commons.wikimedia.org/wiki/Special:FilePath/Saad_Khadr_from_left_and_right_Mohammad_Al-Ali_in_1979_in_Saudi_Arabia.jpg?width=300,Muhammad Al-Ali,Muhammad al-Baqir,Muhammad al-Baqir
183,http://dbpedia.org/resource/Mohammad_Al-Ali,http://commons.wikimedia.org/wiki/Special:FilePath/Saad_Khadr_from_left_and_right_Mohammad_Al-Ali_in_1979_in_Saudi_Arabia.jpg?width=300,محمد العلي,Mohammad Al-Ali,Mohammad Al-Ali
184,http://dbpedia.org/resource/Mohammed_Al-Mansor,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed_Al-Mansor.jpg?width=300,Mohammed Al-Mansor,Mohammed Al-Mansor,Mohammed Al-Mansor
185,http://dbpedia.org/resource/Mohammed_Al-Mansor,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed_Al-Mansor.jpg?width=300,محمد المنصور,Al-Mansur,Al-Mansur
186,http://dbpedia.org/resource/Mohammed_Al-Mfarah,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed_Al-Mfarah.jpg?width=300,Mohammed Al-Mfarah,Mohammed Al-Mfarah,Mohammed Al-Mfarah
187,http://dbpedia.org/resource/Mohammed_Iqbal_Khan,http://commons.wikimedia.org/wiki/Special:FilePath/Iqbal_Khan.jpg?width=300,Mohammed Iqbal Khan,Mohammed Iqbal Khan,Mohammed Iqbal Khan
188,http://dbpedia.org/resource/Mohan_Agashe,http://commons.wikimedia.org/wiki/Special:FilePath/Mohan_Agashe.jpg?width=300,Mohan Agashe,Mohan Agashe,Mohan Agashe
189,http://dbpedia.org/resource/Mohit_Malhotra,http://commons.wikimedia.org/wiki/Special:FilePath/Mohit_Malhotra.jpg?width=300,Mohit Malhotra,Mohit Malhotra,Mohit Malhotra
190,http://dbpedia.org/resource/Mohit_Sehgal,http://commons.wikimedia.org/wiki/Special:FilePath/Most_Sehgal_at_ITA..jpg?width=300,Mohit Sehgal,Mohit Sehgal,Mohit Sehgal
191,http://dbpedia.org/resource/Moht_Moht_Myint_Aung,http://en.wikipedia.org/wiki/Special:FilePath/Mo_Mo_Myint_Aung.jpg?width=300,Moht Moht Myint Aung,Moht Moht Myint Aung,Moht Moht Myint Aung
192,http://dbpedia.org/resource/Molly_Nutley,http://commons.wikimedia.org/wiki/Special:FilePath/Molly_Nutley.jpg?width=300,Molly Nutley,Molly Nutley,Molly Nutley
193,http://dbpedia.org/resource/Mona_Seilitz,http://commons.wikimedia.org/wiki/Special:FilePath/M._Seilitz_1988.jpg?width=300,Mona Seilitz,Mona Seilitz,Mona Seilitz
194,http://dbpedia.org/resource/Monalisa_Chinda,http://commons.wikimedia.org/wiki/Special:FilePath/Monalisa_Chinda.jpg?width=300,Monalisa Chinda,Monalisa Chinda,Monalisa Chinda
195,http://dbpedia.org/resource/Monica_Iozzi,http://commons.wikimedia.org/wiki/Special:FilePath/Monica_Iozzi.jpg?width=300,Monica Iozzi,Monica Iozzi,Monica Iozzi
196,http://dbpedia.org/resource/Monika_Gruber,http://commons.wikimedia.org/wiki/Special:FilePath/2015_Monika_Gruber_by_2eight_DSC0920.jpg?width=300,Monika Gruber,Monika Gruber,Monika Gruber
197,http://dbpedia.org/resource/Monique_Evans,http://commons.wikimedia.org/wiki/Special:FilePath/Monique_Evans_2.jpg?width=300,Monique Evans,Monique Evans,Monique Evans
198,http://dbpedia.org/resource/Monique_van_de_Ven,http://commons.wikimedia.org/wiki/Special:FilePath/Monique_van_de_Ven_1973.jpg?width=300,Monique van de Ven,Monique van de Ven,Monique van de Ven
199,http://dbpedia.org/resource/Moon_Jeong-hee,http://commons.wikimedia.org/wiki/Special:FilePath/Moon_Jeong-Hee.jpg?width=300,Moon Jeong-hee,Moon Jeong-hee,Moon Jeong-hee
200,http://dbpedia.org/resource/Moon_Sung-keun,http://commons.wikimedia.org/wiki/Special:FilePath/Moon_Seung_Guen.jpg?width=300,Moon Sung-keun,Moon Sung-keun,Moon Sung-keun
201,http://dbpedia.org/resource/Moran_Atias,http://commons.wikimedia.org/wiki/Special:FilePath/Moran-Atias-Wiki_Pic.jpg?width=300,Moran Atias,Moran Atias,Moran Atias
202,http://dbpedia.org/resource/Morgan_Alling,http://commons.wikimedia.org/wiki/Special:FilePath/Morgan_Allin.jpg?width=300,Morgan Alling,Morgan Alling,Morgan Alling
203,http://dbpedia.org/resource/Morgan_Baker,http://commons.wikimedia.org/wiki/Special:FilePath/MorganBaker.jpg?width=300,Morgan Baker,Morgan Baker,Morgan Baker
204,http://dbpedia.org/resource/Morgan_Oey,http://commons.wikimedia.org/wiki/Special:FilePath/Morgan_Oey.JPG?width=300,Morgan Oey,Morgan Oey,Morgan Oey
205,http://dbpedia.org/resource/Moria_Casán,http://commons.wikimedia.org/wiki/Special:FilePath/Moria_Casán_2016.png?width=300,Moria Casán,Moria Casán,Moria Casán
206,http://dbpedia.org/resource/Morris_Day,http://en.wikipedia.org/wiki/Special:FilePath/Morris_Day_performing_in_June_2013.jpg?width=300,Morris Day,Morris Day,Morris Day
207,http://dbpedia.org/resource/Moses_Stone,http://commons.wikimedia.org/wiki/Special:FilePath/Moses_Stone_attends_NBC_Universal's_71st_Annual_Golden_Globe.jpg?width=300,Moses Stone,Moses Stone,Moses Stone
208,http://dbpedia.org/resource/Mr._Lucci,http://commons.wikimedia.org/wiki/Special:FilePath/Mr._Lucci.jpg?width=300,Mr. Lucci,Mr. Lucci,Mr. Lucci
209,http://dbpedia.org/resource/Mrinal_Kulkarni,http://commons.wikimedia.org/wiki/Special:FilePath/Mrinal_Dev-Kulkarni.jpg?width=300,Mrinal Dev-Kulkarni,Mrinal Kulkarni,Mrinal Kulkarni
210,http://dbpedia.org/resource/Mrinalini_Sharma,http://commons.wikimedia.org/wiki/Special:FilePath/Mrinalini_Sharma_at_Kallista_Spa_opening_(12).jpg?width=300,Mrinalini Sharma,Mrinalini Sharma,Mrinalini Sharma
211,http://dbpedia.org/resource/Mugdha_Godse,"http://commons.wikimedia.org/wiki/Special:FilePath/Mugdha_Godse_dancing_at_Sahara_Star_Seduction_event,_2010.jpg?width=300",Mugdha Godse,Mugdha Godse,Mugdha Godse
212,http://dbpedia.org/resource/Mugdha_Godse,"http://commons.wikimedia.org/wiki/Special:FilePath/Mugdha_Godse_dancing_at_Sahara_Star_Seduction_event,_2010.jpg?width=300",Mugdha Veira Godse,Mugdha Godse,Mugdha Godse
213,http://dbpedia.org/resource/Mukesh_Bhatt,http://commons.wikimedia.org/wiki/Special:FilePath/Mukesh_Bhatt_at_the_launch_of_T_P_Aggarwal's_trade_magazine_'Blockbuster'_18.jpg?width=300,Mukesh Bhatt,Mukesh Bhatt,Mukesh Bhatt
214,http://dbpedia.org/resource/Mukesh_Rishi,http://commons.wikimedia.org/wiki/Special:FilePath/Mukesh_Rishi.jpg?width=300,Mukesh Rishi,Mukesh Rishi,Mukesh Rishi
215,http://dbpedia.org/resource/Mukul_Dev,http://commons.wikimedia.org/wiki/Special:FilePath/Mukul_Dev.jpg?width=300,Mukul Dev,Mukul Dev,Mukul Dev
216,http://dbpedia.org/resource/Mukul_Harish,http://commons.wikimedia.org/wiki/Special:FilePath/Mukul_Harish.jpg?width=300,Mukul Harish,Mukul Harish,Mukul Harish
217,http://dbpedia.org/resource/Mum_Jokmok,http://commons.wikimedia.org/wiki/Special:FilePath/Petchtai_Wongkamlao_2005-04-08.jpg?width=300,Petchtai Wongkamlao,Mum Jokmok,Mum Jokmok
218,http://dbpedia.org/resource/Munro_Chambers,http://commons.wikimedia.org/wiki/Special:FilePath/2011_MuchMusic_Video_Awards_-_Munro_Chambers.jpg?width=300,Munro Chambers,Munro Chambers,Munro Chambers
219,http://dbpedia.org/resource/Murat_Han,http://commons.wikimedia.org/wiki/Special:FilePath/Dc5hur-5kfirk6y2iw14yuz4ic8_layout.jpg?width=300,Murat Han,Murat Han,Murat Han
220,http://dbpedia.org/resource/Muskaan_Mihani,http://commons.wikimedia.org/wiki/Special:FilePath/Muskaan_Mihani.jpg?width=300,Muskaan Mihani,Muskaan Mihani,Muskaan Mihani
221,http://dbpedia.org/resource/Mustafa_Changazi,http://commons.wikimedia.org/wiki/Special:FilePath/Photoshoot1.jpg?width=300,Mustafa Changazi,Mustafa Changazi,Mustafa Changazi
222,http://dbpedia.org/resource/Saqib_Saleem,http://commons.wikimedia.org/wiki/Special:FilePath/Saqib_Saleem.jpg?width=300,Saqib Saleem,Saqib Saleem,Saqib Saleem
223,http://dbpedia.org/resource/Sara_Lalama,http://commons.wikimedia.org/wiki/Special:FilePath/Sara_Lalama_1.jpg?width=300,Sara Lalama,Sara Lalama,Sara Lalama
224,http://dbpedia.org/resource/Sara_Sommerfeld,http://commons.wikimedia.org/wiki/Special:FilePath/Sara_Sommerfeld.jpg?width=300,Sara Sommerfeld,Sara Sommerfeld,Sara Sommerfeld
225,http://dbpedia.org/resource/Sarah-Jane_Dias,http://commons.wikimedia.org/wiki/Special:FilePath/MIss_India_07_Sarah_Jane_Dias.jpg?width=300,Sarah-Jane Dias,Sarah-Jane Dias,Sarah-Jane Dias
226,http://dbpedia.org/resource/Sarah_Clarke,http://commons.wikimedia.org/wiki/Special:FilePath/GeorgeMason_and_Sarah_Clarke.jpg?width=300,Sarah Clarke,Sarah Clarke,Sarah Clarke
227,http://dbpedia.org/resource/Sarah_Jones_(screen_actress),http://commons.wikimedia.org/wiki/Special:FilePath/Sarah_Jones_by_Gage_Skidmore_2.jpg?width=300,Sarah Jones,Sarah Jones (screen actress),Sarah Jones (screen actress)
228,http://dbpedia.org/resource/Sarah_Lancashire,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah_Lancashire_2013.jpg?width=300,Sarah Lancashire,Sarah Lancashire,Sarah Lancashire
229,http://dbpedia.org/resource/Sarah_Nile,http://commons.wikimedia.org/wiki/Special:FilePath/Veronica_Ciardi_&_Sarah_Nile.jpg?width=300,Sarah Nile,Sarah Nile,Sarah Nile
230,http://dbpedia.org/resource/Sarah_Thompson_(actress),http://commons.wikimedia.org/wiki/Special:FilePath/Sarah_Thompson_with_Katrina_Kaif_at_the_Premiere_of_Raajneeti.jpg?width=300,Sarah Thompson Kane,Sarah Thompson (actress),Sarah Thompson (actress)
231,http://dbpedia.org/resource/Sardono_Waluyo_Kusumo,http://commons.wikimedia.org/wiki/Special:FilePath/Bintang_Budaya_Parama_Dharma_(Indonesia).png?width=300,Sardono Waluyo Kusumo,Sardono Waluyo Kusumo,Sardono Waluyo Kusumo
232,http://dbpedia.org/resource/Sareh_Bayat,http://commons.wikimedia.org/wiki/Special:FilePath/Sareh_Bayat_1.jpg?width=300,Sareh Bayat,Sareh Bayat,Sareh Bayat
233,http://dbpedia.org/resource/Sargun_Mehta,http://commons.wikimedia.org/wiki/Special:FilePath/Sargun_Mehta_on_her_birthday_party.jpg?width=300,Sargun Mehta,Sargun Mehta,Sargun Mehta
234,http://dbpedia.org/resource/Saritha,http://en.wikipedia.org/wiki/Special:FilePath/Saritha_-_Malayalam_Movie_Actress.jpg?width=300,Saritha,Saritha,Saritha
235,http://dbpedia.org/resource/Satish_Kaushik,http://commons.wikimedia.org/wiki/Special:FilePath/Satish-kaushik.JPG?width=300,Satish Kaushik,Satish Kaushik,Satish Kaushik
236,http://dbpedia.org/resource/Satoshi_Tsumabuki,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi_Tsumabuki_Cannes_2015.jpg?width=300,Satoshi Tsumabuki,Satoshi Tsumabuki,Satoshi Tsumabuki
237,http://dbpedia.org/resource/Satu_Silvo,http://commons.wikimedia.org/wiki/Special:FilePath/Satu_Silvo_2015.jpg?width=300,Satu Silvo,Satu Silvo,Satu Silvo
238,http://dbpedia.org/resource/Saul_Rubinek,http://commons.wikimedia.org/wiki/Special:FilePath/Saul_Rubinek_SDCC_2013.jpg?width=300,Saul Rubinek,Saul Rubinek,Saul Rubinek
239,http://dbpedia.org/resource/Saurabh_Pandey,http://commons.wikimedia.org/wiki/Special:FilePath/SaurabhPandey1.JPG?width=300,Saurabh Pandey,Saurabh Pandey,Saurabh Pandey
240,http://dbpedia.org/resource/Saurabh_Shukla,http://commons.wikimedia.org/wiki/Special:FilePath/Sourabh_Shukla.jpg?width=300,Saurabh Shukla,Saurabh Shukla,Saurabh Shukla
241,http://dbpedia.org/resource/Sayaji_Shinde,http://commons.wikimedia.org/wiki/Special:FilePath/Sayaji_Shinde.jpg?width=300,Sayaji Shinde,Sayaji Shinde,Sayaji Shinde
242,http://dbpedia.org/resource/Sayumi_Michishige,http://commons.wikimedia.org/wiki/Special:FilePath/Morning_Musume_20100703_Japan_Expo_36.jpg?width=300,Sayumi Michishige,Sayumi Michishige,Sayumi Michishige
243,http://dbpedia.org/resource/Sazzy_Falak,http://commons.wikimedia.org/wiki/Special:FilePath/Sazzy_Falak.jpg?width=300,Sazzy Falak,Sazzy Falak,Sazzy Falak
244,http://dbpedia.org/resource/Scarlett_Chorvat,http://commons.wikimedia.org/wiki/Special:FilePath/Scarlett-Chorvat-on-set-2007.jpg?width=300,Scarlett Chorvat,Scarlett Chorvat,Scarlett Chorvat
245,http://dbpedia.org/resource/Scha_Alyahya,http://commons.wikimedia.org/wiki/Special:FilePath/Scha_Alyahya.jpg?width=300,Scha Alyahya,Scha Alyahya,Scha Alyahya
